data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2023-04-30,AMER3,1.04,14240941.0,0.08913,0.05533
2023-05-31,AMER3,1.08,7049649.0,0.08889,0.05533
2023-06-30,AMER3,1.17,23450919.0,0.08834,0.05533
2023-07-31,AMER3,1.13,11168828.0,0.08858,0.05533
2023-08-31,AMER3,0.87,4554574.0,0.0902,0.05533
2012-12-31,AMIL3,30.85,22857119.0,0.00189,0.00728
2013-01-31,AMIL3,31.22,42421027.0,0.00187,0.00728
2013-02-28,AMIL3,31.33,123880412.0,0.00186,0.00728
2013-03-31,AMIL3,31.62,9555924.0,-0.00249,-0.02261
2013-04-30,AMIL3,31.83,703556.0,-0.00247,-0.02261
2013-05-31,AMIL3,32.2,1749158.0,0.00473,-0.00693
2013-11-30,ANIM3,6.7,1202495.0,0.018,0.10967
2013-12-31,ANIM3,6.59,10015278.0,0.01828,0.10967
2014-01-31,ANIM3,5.72,6864231.0,0.02098,0.10967
2014-02-28,ANIM3,6.22,8909624.0,0.01935,0.10967
2014-03-31,ANIM3,6.68,20888155.0,0.02767,0.06702
2014-04-30,ANIM3,7.82,7866656.0,0.02286,0.06702
2014-05-31,ANIM3,9.21,20218847.0,0.02085,0.06592
2014-06-30,ANIM3,9.3,8632551.0,0.02062,0.06592
2014-07-31,ANIM3,9.0,11393580.0,0.02141,0.06592
2014-08-31,ANIM3,9.35,27171346.0,0.02855,0.08771
2014-09-30,ANIM3,9.24,6273145.0,0.02897,0.08771
2014-10-31,ANIM3,9.84,3010280.0,0.02695,0.08771
2014-11-30,ANIM3,11.74,12289008.0,0.03833,0.1603
2014-12-31,ANIM3,11.04,10174274.0,0.04084,0.1603
2015-01-31,ANIM3,6.48,16294321.0,0.07075,0.1603
2015-02-28,ANIM3,5.0,60596076.0,0.09205,0.19659
2015-03-31,ANIM3,4.9,7231146.0,0.09691,0.19659
2015-04-30,ANIM3,6.5,15482588.0,0.07299,0.19659
2015-05-31,ANIM3,6.89,13207024.0,0.08143,0.21436
2015-06-30,ANIM3,7.0,15605360.0,0.08016,0.21436
2015-07-31,ANIM3,5.1,5821528.0,0.10994,0.21436
2015-08-31,ANIM3,3.67,9179931.0,0.0969,0.15929
2015-09-30,ANIM3,3.12,6856645.0,0.11191,0.15929
2015-10-31,ANIM3,4.28,4999065.0,0.08433,0.15929
2015-11-30,ANIM3,4.04,6010849.0,0.08142,0.11473
2015-12-31,ANIM3,4.44,4977012.0,0.07477,0.11473
2016-01-31,ANIM3,3.21,6378571.0,0.09964,0.11473
2016-02-29,ANIM3,3.8,3920528.0,0.08601,0.11473
2016-03-31,ANIM3,3.2,3109512.0,0.07025,0.07566
2016-04-30,ANIM3,3.44,815334.0,0.06723,0.07566
2016-05-31,ANIM3,3.36,4060933.0,0.05862,0.06418
2016-06-30,ANIM3,4.72,3135875.0,0.04446,0.06418
2016-07-31,ANIM3,4.99,1857926.0,0.0424,0.06418
2016-08-31,ANIM3,4.62,1754304.0,0.06878,0.09262
2016-09-30,ANIM3,4.07,648677.0,0.07643,0.09262
2016-10-31,ANIM3,4.43,287978.0,0.07127,0.09262
2016-11-30,ANIM3,4.44,535856.0,0.0605,0.0784
2016-12-31,ANIM3,4.47,2882650.0,0.06019,0.0784
2017-01-31,ANIM3,4.39,1928574.0,0.06109,0.0784
2017-02-28,ANIM3,4.52,606048.0,0.05958,0.0784
2017-03-31,ANIM3,4.39,830643.0,0.04379,0.05686
2017-04-30,ANIM3,4.41,1331997.0,0.04379,0.05686
2017-05-31,ANIM3,5.37,2784797.0,0.04063,0.05972
2017-06-30,ANIM3,5.4,1394418.0,0.04045,0.05972
2017-07-31,ANIM3,5.6,1143272.0,0.03916,0.05972
2017-08-31,ANIM3,6.16,4068966.0,0.03547,0.07458
2017-09-30,ANIM3,7.61,5042407.0,0.02942,0.07458
2017-10-31,ANIM3,8.04,20887526.0,0.028,0.07458
2017-11-30,ANIM3,8.5,4107184.0,0.02841,0.08227
2017-12-31,ANIM3,9.32,14057109.0,0.02605,0.08227
2018-01-31,ANIM3,9.06,6438453.0,0.02676,0.08227
2018-02-28,ANIM3,8.91,6881260.0,0.02719,0.08227
2018-03-31,ANIM3,8.34,35329466.0,0.03902,0.12652
2018-04-30,ANIM3,6.83,5658957.0,0.04737,0.12652
2018-05-31,ANIM3,6.23,4594836.0,0.04453,0.10984
2018-06-30,ANIM3,5.01,3659387.0,0.05413,0.10984
2018-07-31,ANIM3,5.0,6832473.0,0.05426,0.10984
2018-08-31,ANIM3,4.33,5602964.0,0.06027,0.07755
2018-09-30,ANIM3,4.57,1645484.0,0.05748,0.07755
2018-10-31,ANIM3,5.55,4972109.0,0.04809,0.07755
2018-11-30,ANIM3,5.61,4554403.0,0.03114,0.05546
2018-12-31,ANIM3,5.66,5020552.0,0.03086,0.05546
2019-01-31,ANIM3,6.72,5404195.0,0.02642,0.05546
2019-02-28,ANIM3,6.24,4973558.0,0.02829,0.05546
2019-03-31,ANIM3,6.23,3514248.0,0.02324,0.03478
2019-04-30,ANIM3,6.65,5956161.0,0.02196,0.03478
2019-05-31,ANIM3,6.33,1738374.0,0.02426,0.03417
2019-06-30,ANIM3,6.37,4284182.0,0.02416,0.03417
2019-07-31,ANIM3,7.17,15234153.0,0.02231,0.03417
2019-08-31,ANIM3,7.0,9501244.0,0.02609,0.04082
2019-09-30,ANIM3,6.89,8273091.0,0.02637,0.04082
2019-10-31,ANIM3,7.13,3993673.0,0.02576,0.04082
2019-11-30,ANIM3,7.51,6676099.0,0.03821,0.06033
2019-12-31,ANIM3,9.93,14277368.0,0.03147,0.06033
2020-01-31,ANIM3,12.3,77680845.0,0.02683,0.06033
2020-02-29,ANIM3,12.0,31074283.0,0.02735,0.06033
2020-03-31,ANIM3,6.36,14004087.0,0.04627,0.06027
2020-04-30,ANIM3,7.59,57840993.0,0.04151,0.06027
2020-05-31,ANIM3,7.31,10820588.0,0.02694,0.02392
2020-06-30,ANIM3,8.19,14291983.0,0.02433,0.02392
2020-07-31,ANIM3,9.58,15600827.0,0.0211,0.02392
2020-08-31,ANIM3,9.98,19198107.0,0.0278,0.03503
2020-09-30,ANIM3,8.7,15370948.0,0.0314,0.03503
2020-10-31,ANIM3,9.3,28626473.0,0.02959,0.03503
2020-11-30,ANIM3,11.97,37502291.0,0.02576,0.03706
2020-12-31,ANIM3,12.0,50679919.0,0.0257,0.03706
2021-01-31,ANIM3,11.18,24085811.0,0.02734,0.03706
2021-02-28,ANIM3,9.28,27923862.0,0.03208,0.03706
2021-03-31,ANIM3,10.0,66862127.0,0.03616,0.02962
2021-04-30,ANIM3,10.82,44452539.0,0.03345,0.02962
2021-05-31,ANIM3,12.6,16347585.0,0.03656,0.04731
2021-06-30,ANIM3,13.81,35244708.0,0.03349,0.04731
2021-07-31,ANIM3,11.5,20105415.0,0.03989,0.04731
2021-08-31,ANIM3,9.69,26856914.0,0.026,0.03115
2021-09-30,ANIM3,8.94,17079401.0,0.027,0.03115
2021-10-31,ANIM3,6.6,31510284.0,0.03067,0.03115
2021-11-30,ANIM3,8.56,154611151.0,0.04041,0.04572
2021-12-31,ANIM3,8.4,15828457.0,0.04074,0.04572
2022-01-31,ANIM3,8.83,22932113.0,0.03985,0.04572
2022-02-28,ANIM3,7.17,27497578.0,0.04352,0.04572
2022-03-31,ANIM3,7.26,13446624.0,0.03761,0.04448
2022-04-30,ANIM3,5.55,53161072.0,0.04144,0.04448
2022-05-31,ANIM3,5.58,18100868.0,0.06262,0.05162
2022-06-30,ANIM3,3.9,37376685.0,0.07066,0.05162
2022-07-31,ANIM3,4.48,9265572.0,0.06766,0.05162
2022-08-31,ANIM3,5.06,9646696.0,0.07019,0.0574
2022-09-30,ANIM3,6.06,43556634.0,0.06569,0.0574
2022-10-31,ANIM3,6.85,114851318.0,0.06252,0.0574
2022-11-30,ANIM3,4.42,40477238.0,0.06762,0.05573
2022-12-31,ANIM3,3.86,31610678.0,0.07041,0.05573
2023-01-31,ANIM3,4.42,28507934.0,0.06762,0.05573
2023-02-28,ANIM3,3.19,19816165.0,0.07407,0.05573
2023-03-31,ANIM3,2.51,36093556.0,0.07243,0.09134
2023-04-30,ANIM3,2.31,24081372.0,0.07357,0.09134
2023-05-31,ANIM3,2.99,58399205.0,0.06456,0.08987
2023-06-30,ANIM3,4.19,41569923.0,0.05926,0.08987
2023-07-31,ANIM3,4.81,36118441.0,0.05685,0.08987
2023-08-31,ANIM3,3.64,27327538.0,0.06635,0.09495
2018-12-31,APER3,17.71,969825.0,-0.69155,-0.30996
2019-01-31,APER3,25.38,4747783.0,-0.42798,-0.30996
2019-02-28,APER3,24.1,198000.0,-0.45701,-0.30996
2019-03-31,APER3,24.5,297299.0,-1.06733,-1.78364
2019-04-30,APER3,24.2,304667.0,-1.0833,-1.78364
2019-05-31,APER3,23.64,146057.0,-1.072,-1.63129
2019-06-30,APER3,25.97,599153.0,-0.95577,-1.63129
2019-07-31,APER3,26.61,130177.0,-0.92817,-1.63129
2019-08-31,APER3,25.48,354771.0,-0.87248,-1.45456
2019-09-30,APER3,24.1,426356.0,-0.93391,-1.45456
2019-10-31,APER3,22.43,773608.0,-1.02124,-1.45456
2019-11-30,APER3,24.71,411934.0,-0.78802,-1.46359
2019-12-31,APER3,28.53,634592.0,-0.6765,-1.46359
2020-01-31,APER3,28.04,1130476.0,-0.68907,-1.46359
2020-02-29,APER3,25.74,28913724.0,-0.75467,-1.46359
2020-03-31,APER3,14.75,743714.0,-0.00283,-0.00191
2020-04-30,APER3,17.71,1601955.0,-0.00206,-0.00191
2020-05-31,APER3,18.78,356291.0,-0.01727,-0.01376
2020-06-30,APER3,29.58,3176970.0,-0.00911,-0.01376
2020-07-31,APER3,29.46,1280665.0,-0.00916,-0.01376
2020-08-31,APER3,27.02,781785.0,-0.01317,-0.01569
2020-09-30,APER3,29.68,2246295.0,-0.01165,-0.01569
2020-10-31,APER3,28.64,3358203.0,-0.0122,-0.01569
2020-11-30,APER3,31.7,839520.0,-0.00097,0.00101
2020-12-31,APER3,32.57,1362195.0,-0.00094,0.00101
2021-01-31,APER3,36.45,1071367.0,-0.00082,0.00101
2021-02-28,APER3,42.49,2814545.0,-0.00069,0.00101
2021-03-31,APER3,51.07,5964966.0,-0.00606,-0.0084
2021-04-30,APER3,52.75,10619585.0,-0.00586,-0.0084
2021-05-31,APER3,51.72,2188703.0,-0.0056,-0.00409
2021-06-30,APER3,48.32,2221645.0,-0.00603,-0.00409
2021-07-31,APER3,52.04,3404376.0,-0.00557,-0.00409
2021-08-31,APER3,42.28,2505665.0,-0.00145,0.0025
2021-09-30,APER3,40.44,3371645.0,-0.00152,0.0025
2021-10-31,APER3,35.21,1687931.0,-0.00176,0.0025
2021-11-30,APER3,28.55,1336467.0,-0.00623,-0.0046
2021-12-31,APER3,33.19,3692602.0,-0.00514,-0.0046
2022-01-31,APER3,33.65,2468359.0,-0.00505,-0.0046
2022-02-28,APER3,31.88,524788.0,-0.00541,-0.0046
2022-03-31,APER3,37.12,262986.0,0.01519,0.02971
2022-04-30,APER3,33.35,749563.0,0.01729,0.02971
2022-05-31,APER3,35.57,1619496.0,0.02623,0.04336
2022-06-30,APER3,26.47,879052.0,0.03755,0.04336
2022-07-31,APER3,25.69,1287482.0,0.039,0.04336
2022-08-31,APER3,30.63,319883.0,0.04678,0.03982
2022-09-30,APER3,28.93,552945.0,0.05114,0.03982
2022-10-31,APER3,27.91,214474.0,0.05419,0.03982
2022-11-30,APER3,28.66,1409342.0,0.03929,0.05067
2022-12-31,APER3,26.68,959892.0,0.04322,0.05067
2023-01-31,APER3,27.82,765991.0,0.04087,0.05067
2023-02-28,APER3,27.1,323053.0,0.04233,0.05067
2023-03-31,APER3,25.09,3533575.0,0.04968,0.06994
2023-04-30,APER3,27.08,1973636.0,0.04499,0.06994
2023-05-31,APER3,29.63,1942226.0,0.03702,0.06994
2023-06-30,APER3,28.12,401609.0,0.03948,0.06994
2023-07-31,APER3,30.68,545576.0,0.03548,0.06994
2023-08-31,APER3,29.24,330137.0,0.05246,0.07275
2015-07-31,APTI4,2730.87,0.0,0.11262,0.01531
2015-08-31,APTI4,2730.87,0.0,0.13995,0.01989
2015-09-30,APTI4,2730.87,0.0,0.13995,0.01989
2015-10-31,APTI4,2730.87,0.0,0.13995,0.01989
2015-11-30,APTI4,2730.87,0.0,0.09892,0.01239
2015-12-31,APTI4,2730.87,0.0,0.09892,0.01239
2016-01-31,APTI4,2730.87,0.0,0.09892,0.01239
2016-02-29,APTI4,2730.87,0.0,0.09892,0.01239
2016-03-31,APTI4,2730.87,0.0,0.08188,0.00827
2016-04-30,APTI4,2730.87,0.0,0.08188,0.00827
2016-05-31,APTI4,2979.22,0.0,0.00226,-0.00847
2016-06-30,APTI4,2723.86,0.0,0.00715,-0.00847
2016-07-31,APTI4,2723.86,0.0,0.00715,-0.00847
2016-08-31,APTI4,2723.86,0.0,-0.2097,-0.02937
2016-09-30,APTI4,2723.86,0.0,-0.2097,-0.02937
2016-10-31,APTI4,2723.86,0.0,-0.2097,-0.02937
2016-11-30,APTI4,2723.86,0.0,-0.23708,-0.03741
2016-12-31,APTI4,2723.86,0.0,-0.23708,-0.03741
2017-01-31,APTI4,2723.86,0.0,-0.23708,-0.03741
2017-02-28,APTI4,2723.86,0.0,-0.23708,-0.03741
2017-03-31,APTI4,2723.86,0.0,-0.25337,-0.03702
2017-04-30,APTI4,2723.86,0.0,-0.25337,-0.03702
2017-05-31,APTI4,2723.86,0.0,-0.1955,-0.03299
2017-06-30,APTI4,2723.86,0.0,-0.1955,-0.03299
2017-07-31,APTI4,2723.86,0.0,-0.1955,-0.03299
2017-08-31,APTI4,2723.86,0.0,-0.11493,-0.02341
2017-09-30,APTI4,2723.86,0.0,-0.11493,-0.02341
2017-10-31,APTI4,7831.1,0.0,-0.0225,-0.02341
2017-11-30,APTI4,7831.1,0.0,-0.05724,-0.04791
2017-12-31,APTI4,7831.1,0.0,-0.05724,-0.04791
2018-01-31,APTI4,7831.1,0.0,-0.05724,-0.04791
2018-02-28,APTI4,7831.1,0.0,-0.05724,-0.04791
2018-03-31,APTI4,7831.1,0.0,-0.08363,-0.06649
2018-04-30,APTI4,7831.1,0.0,-0.08363,-0.06649
2018-05-31,APTI4,7831.1,0.0,-0.07624,-0.06332
2018-06-30,APTI4,7831.1,0.0,-0.07624,-0.06332
2018-07-31,APTI4,7831.1,0.0,-0.07624,-0.06332
2018-08-31,APTI4,2979.22,700000.0,-0.14725,-0.06177
2021-11-30,ARML3,20.88,96687447.0,0.0121,0.03803
2021-12-31,ARML3,25.26,99770129.0,0.00997,0.03803
2022-01-31,ARML3,20.7,14171746.0,0.01221,0.03803
2022-02-28,ARML3,14.83,8331030.0,0.01721,0.03803
2022-03-31,ARML3,18.46,8118525.0,0.01887,0.03238
2022-04-30,ARML3,14.3,21965294.0,0.02412,0.03238
2022-05-31,ARML3,13.44,5475096.0,0.03295,0.04624
2022-06-30,ARML3,11.81,9083641.0,0.03704,0.04624
2022-07-31,ARML3,11.62,2062378.0,0.03777,0.04624
2022-08-31,ARML3,15.65,5220666.0,0.03526,0.06642
2022-09-30,ARML3,14.1,8900201.0,0.03884,0.06642
2022-10-31,ARML3,15.86,15941688.0,0.03503,0.06642
2022-11-30,ARML3,11.52,19021050.0,0.05555,0.07867
2022-12-31,ARML3,11.66,16392190.0,0.0554,0.07867
2023-01-31,ARML3,13.02,4451273.0,0.05068,0.07867
2023-02-28,ARML3,13.48,4642774.0,0.04927,0.07867
2023-03-31,ARML3,11.43,4920951.0,0.06179,0.09123
2023-04-30,ARML3,12.07,5565143.0,0.05933,0.09123
2023-05-31,ARML3,15.63,7232941.0,0.05187,0.10051
2023-06-30,ARML3,14.91,10792466.0,0.05388,0.10051
2023-07-31,ARML3,13.12,5555059.0,0.05978,0.10051
2023-08-31,ARML3,12.69,9921692.0,0.06727,0.11416
2012-12-31,ARTR3,17.47,16101035.0,0.09412,0.13237
2013-01-31,ARTR3,19.1,38173151.0,0.08807,0.13237
2013-02-28,ARTR3,19.64,28610205.0,0.08621,0.13237
2013-03-31,ARTR3,20.94,37052454.0,0.08116,0.13238
2013-04-30,ARTR3,20.87,19270200.0,0.08228,0.13238
2013-05-31,ARTR3,19.51,37839590.0,0.08694,0.1338
2013-06-30,ARTR3,18.89,54693722.0,0.08902,0.1338
2013-07-31,ARTR3,20.29,41548011.0,0.08446,0.1338
2013-08-31,ARTR3,20.14,47615228.0,0.08595,0.1383
2013-09-30,ARTR3,18.43,6569123.0,0.09159,0.1383
2013-10-31,ARTR3,18.62,30104620.0,0.09094,0.1383
2013-11-30,ARTR3,18.57,9626340.0,0.08934,0.11765
2013-12-31,ARTR3,18.05,4911448.0,0.09103,0.11765
2014-01-31,ARTR3,15.72,10757774.0,0.09938,0.11765
2014-02-28,ARTR3,16.43,4000722.0,0.1038,0.12393
2014-03-31,ARTR3,17.26,9785848.0,0.1005,0.12393
2014-04-30,ARTR3,17.79,10340058.0,0.09977,0.12393
2014-05-31,ARTR3,17.28,6570161.0,0.10249,0.11579
2014-06-30,ARTR3,17.77,6103716.0,0.10062,0.11579
2014-07-31,ARTR3,16.85,9644406.0,0.10415,0.11579
2014-08-31,ARTR3,18.11,19530172.0,0.09495,0.11167
2014-09-30,ARTR3,15.16,11841682.0,0.10586,0.11167
2014-10-31,ARTR3,15.05,11504060.0,0.10727,0.11167
2014-11-30,ARTR3,14.47,3810654.0,0.11007,0.11129
2014-12-31,ARTR3,12.16,5461737.0,0.12079,0.11129
2015-01-31,ARTR3,12.06,3426960.0,0.12129,0.11129
2015-02-28,ARTR3,8.28,78281621.0,0.13723,0.09525
2015-03-31,ARTR3,7.35,2738338.0,0.1436,0.09525
2015-04-30,ARTR3,8.12,5630589.0,0.13885,0.09525
2015-05-31,ARTR3,9.79,6507982.0,0.12129,0.09614
2015-06-30,ARTR3,9.36,2613731.0,0.12354,0.09614
2015-07-31,ARTR3,9.46,871302.0,0.12301,0.09614
2015-08-31,ARTR3,9.48,3489402.0,0.11534,0.09259
2015-09-30,ARTR3,9.41,5166289.0,0.11567,0.09259
2015-10-31,ARTR3,9.34,2488306.0,0.11601,0.09259
2015-11-30,ARTR3,9.67,3804509.0,0.09875,0.08165
2015-12-31,ARTR3,9.56,2994163.0,0.09918,0.08165
2016-01-31,ARTR3,9.45,42694253.0,0.09961,0.08165
2016-02-29,ARTR3,9.68,769415.0,0.09871,0.08165
2016-03-31,ARTR3,9.54,27325233.0,0.08097,0.07467
2016-04-30,ARTR3,9.95,1785787.0,0.0797,0.07467
2016-05-31,ARTR3,10.01,930866.0,0.07508,0.07215
2016-06-30,ARTR3,10.01,142142.0,0.07508,0.07215
2012-12-31,ARZZ3,30.5,28724259.0,0.0351,0.17292
2013-01-31,ARZZ3,29.0,24531344.0,0.03709,0.17292
2013-02-28,ARZZ3,30.93,5135154.0,0.03469,0.17292
2013-03-31,ARZZ3,31.46,4877560.0,0.03667,0.16711
2013-04-30,ARZZ3,34.79,8889477.0,0.03652,0.17887
2013-05-31,ARZZ3,29.15,40664819.0,0.0441,0.17887
2013-06-30,ARZZ3,26.39,11975834.0,0.04892,0.17887
2013-07-31,ARZZ3,27.85,7021740.0,0.04801,0.17917
2013-08-31,ARZZ3,25.99,5940149.0,0.05158,0.17917
2013-09-30,ARZZ3,30.67,7185184.0,0.04345,0.17917
2013-10-31,ARZZ3,26.22,5975625.0,0.05195,0.17452
2013-11-30,ARZZ3,22.7,6510044.0,0.06031,0.17452
2013-12-31,ARZZ3,23.36,3038480.0,0.05873,0.17452
2014-01-31,ARZZ3,20.42,9116606.0,0.06755,0.17452
2014-02-28,ARZZ3,21.72,2765627.0,0.06337,0.17452
2014-03-31,ARZZ3,21.6,3714517.0,0.06318,0.16792
2014-04-30,ARZZ3,19.79,4506369.0,0.06975,0.15895
2014-05-31,ARZZ3,22.6,3643920.0,0.06066,0.15895
2014-06-30,ARZZ3,25.14,3840567.0,0.05454,0.15895
2014-07-31,ARZZ3,22.88,2787956.0,0.06004,0.1621
2014-08-31,ARZZ3,25.69,908041.0,0.0533,0.1621
2014-09-30,ARZZ3,23.35,3030513.0,0.05881,0.1621
2014-10-31,ARZZ3,22.95,6061312.0,0.06181,0.158
2014-11-30,ARZZ3,23.02,8902107.0,0.06161,0.158
2014-12-31,ARZZ3,21.66,5487250.0,0.06596,0.158
2015-01-31,ARZZ3,18.83,3719477.0,0.0763,0.158
2015-02-28,ARZZ3,20.41,1975104.0,0.07017,0.158
2015-03-31,ARZZ3,19.73,6814428.0,0.07132,0.14701
2015-04-30,ARZZ3,20.07,6546468.0,0.07126,0.14701
2015-05-31,ARZZ3,20.03,1798683.0,0.07094,0.13724
2015-06-30,ARZZ3,19.74,3863222.0,0.07253,0.13724
2015-07-31,ARZZ3,17.61,2878379.0,0.08185,0.13724
2015-08-31,ARZZ3,18.08,8093005.0,0.07731,0.14382
2015-09-30,ARZZ3,16.44,6882864.0,0.08536,0.14382
2015-10-31,ARZZ3,17.35,2539995.0,0.08069,0.14382
2015-11-30,ARZZ3,18.18,10085605.0,0.07395,0.12811
2015-12-31,ARZZ3,17.48,1887826.0,0.0776,0.12811
2016-01-31,ARZZ3,15.82,3894777.0,0.0861,0.12811
2016-02-29,ARZZ3,14.83,7441797.0,0.09211,0.12811
2016-03-31,ARZZ3,19.44,3934641.0,0.07174,0.13008
2016-04-30,ARZZ3,20.19,1913297.0,0.06895,0.13008
2016-05-31,ARZZ3,20.72,5283948.0,0.06768,0.13003
2016-06-30,ARZZ3,22.67,1638946.0,0.06203,0.13003
2016-07-31,ARZZ3,23.7,1800699.0,0.05917,0.13003
2016-08-31,ARZZ3,22.01,1227535.0,0.06262,0.13502
2016-09-30,ARZZ3,22.26,4594878.0,0.06217,0.13502
2016-10-31,ARZZ3,25.15,3367217.0,0.05468,0.13502
2016-11-30,ARZZ3,23.39,8920647.0,0.06148,0.13865
2016-12-31,ARZZ3,21.5,4177856.0,0.06783,0.13865
2017-01-31,ARZZ3,24.97,7825670.0,0.05793,0.13865
2017-02-28,ARZZ3,27.02,6925196.0,0.05333,0.13865
2017-03-31,ARZZ3,26.92,2019067.0,0.05709,0.14241
2017-04-30,ARZZ3,28.91,10554276.0,0.05297,0.14241
2017-05-31,ARZZ3,28.03,15755750.0,0.06049,0.14705
2017-06-30,ARZZ3,28.57,7479633.0,0.05926,0.14705
2017-07-31,ARZZ3,32.52,10340647.0,0.05195,0.14705
2017-08-31,ARZZ3,40.24,29663246.0,0.0434,0.15222
2017-09-30,ARZZ3,44.91,21916055.0,0.03957,0.15222
2017-10-31,ARZZ3,45.4,34791675.0,0.04001,0.17111
2017-11-30,ARZZ3,41.5,14174942.0,0.04388,0.17111
2017-12-31,ARZZ3,49.32,29616138.0,0.03689,0.17111
2018-01-31,ARZZ3,53.89,11737464.0,0.03369,0.17111
2018-02-28,ARZZ3,50.58,6777315.0,0.03595,0.17111
2018-03-31,ARZZ3,45.58,10501836.0,0.03963,0.17145
2018-04-30,ARZZ3,47.8,49771607.0,0.03775,0.17145
2018-05-31,ARZZ3,39.01,10272741.0,0.04804,0.17846
2018-06-30,ARZZ3,40.7,14660415.0,0.04596,0.17846
2018-07-31,ARZZ3,39.09,11479966.0,0.04816,0.17846
2018-08-31,ARZZ3,36.27,10975202.0,0.05217,0.19552
2018-09-30,ARZZ3,39.28,10856165.0,0.04805,0.19552
2018-10-31,ARZZ3,43.71,26899669.0,0.04429,0.19922
2018-11-30,ARZZ3,46.05,11251173.0,0.04198,0.19922
2018-12-31,ARZZ3,50.96,17477743.0,0.03799,0.19922
2019-01-31,ARZZ3,50.9,20628352.0,0.03803,0.19922
2019-02-28,ARZZ3,50.72,15488901.0,0.04028,0.19924
2019-03-31,ARZZ3,46.97,23561387.0,0.04358,0.19924
2019-04-30,ARZZ3,47.93,19565424.0,0.04269,0.19924
2019-05-31,ARZZ3,47.65,16399870.0,0.04411,0.20336
2019-06-30,ARZZ3,47.55,15590945.0,0.04438,0.20336
2019-07-31,ARZZ3,47.73,33285113.0,0.04421,0.20336
2019-08-31,ARZZ3,46.87,23015508.0,0.04458,0.19348
2019-09-30,ARZZ3,46.9,17099732.0,0.04454,0.19348
2019-10-31,ARZZ3,56.06,43749668.0,0.03747,0.1807
2019-11-30,ARZZ3,59.28,29701349.0,0.0354,0.1807
2019-12-31,ARZZ3,60.94,44279022.0,0.03456,0.1807
2020-01-31,ARZZ3,57.42,58541927.0,0.03671,0.1807
2020-02-29,ARZZ3,57.23,51525464.0,0.03684,0.1807
2020-03-31,ARZZ3,35.11,15687214.0,0.06851,0.19454
2020-04-30,ARZZ3,40.47,24585416.0,0.0592,0.19454
2020-05-31,ARZZ3,40.09,25453454.0,0.06023,0.13022
2020-06-30,ARZZ3,45.61,52860617.0,0.05293,0.13022
2020-07-31,ARZZ3,50.24,53971814.0,0.04805,0.13022
2020-08-31,ARZZ3,53.44,36277961.0,0.01754,0.04752
2020-09-30,ARZZ3,51.74,22657281.0,0.01811,0.04752
2020-10-31,ARZZ3,57.87,34565456.0,0.01633,0.04752
2020-11-30,ARZZ3,66.65,65405154.0,0.01165,0.04139
2020-12-31,ARZZ3,65.43,44810160.0,0.01186,0.04139
2021-01-31,ARZZ3,67.72,61301283.0,0.01146,0.04139
2021-02-28,ARZZ3,68.44,58672241.0,0.01134,0.04139
2021-03-31,ARZZ3,67.51,43389787.0,0.01301,0.04344
2021-04-30,ARZZ3,72.62,51259235.0,0.0121,0.04344
2021-05-31,ARZZ3,85.09,29981699.0,10.32181,42.3262
2021-06-30,ARZZ3,90.72,88179957.0,0.00938,0.04808
2021-07-31,ARZZ3,87.14,64282590.0,0.00979,0.04808
2021-08-31,ARZZ3,86.08,65137562.0,0.04089,0.16611
2021-09-30,ARZZ3,79.77,49655020.0,0.04407,0.16611
2021-10-31,ARZZ3,71.14,68244838.0,0.04933,0.16611
2021-11-30,ARZZ3,64.65,93214162.0,0.06008,0.17854
2021-12-31,ARZZ3,74.45,45335889.0,0.05281,0.17854
2022-01-31,ARZZ3,79.32,122195165.0,0.04968,0.17854
2022-02-28,ARZZ3,78.77,43175634.0,0.05001,0.17854
2022-03-31,ARZZ3,87.46,84112332.0,0.05061,0.19204
2022-04-30,ARZZ3,86.77,111230310.0,0.051,0.19204
2022-05-31,ARZZ3,78.18,117043473.0,7e-05,0.17528
2022-06-30,ARZZ3,67.8,86435341.0,8e-05,0.17528
2022-07-31,ARZZ3,77.76,116838066.0,7e-05,0.17528
2022-08-31,ARZZ3,90.77,88673405.0,0.0534,0.16254
2022-09-30,ARZZ3,96.68,108134536.0,0.05003,0.16254
2022-10-31,ARZZ3,102.66,164792879.0,0.04702,0.16254
2022-11-30,ARZZ3,87.99,131693699.0,0.05715,0.1599
2022-12-31,ARZZ3,77.54,93708471.0,0.06554,0.1599
2023-01-31,ARZZ3,86.8,120418853.0,0.05845,0.1599
2023-02-28,ARZZ3,73.92,78848068.0,0.0688,0.1599
2023-03-31,ARZZ3,62.93,244160843.0,8e-05,0.16352
2023-04-30,ARZZ3,65.77,133615955.0,0.07599,0.16352
2023-05-31,ARZZ3,73.1,62412639.0,0.05875,0.12758
2023-06-30,ARZZ3,78.35,256409993.0,0.05493,0.12758
2023-07-31,ARZZ3,82.4,97716036.0,0.05278,0.12758
2023-08-31,ARZZ3,70.67,165587221.0,0.06061,0.13114
2021-03-31,ASAI3,14.48,53757550.0,0.08576,0.1766
2021-04-30,ASAI3,15.92,366234883.0,0.07952,0.1766
2021-05-31,ASAI3,17.61,82826638.0,0.07722,0.18937
2021-06-30,ASAI3,17.04,114935215.0,0.07938,0.18937
2021-07-31,ASAI3,17.06,286287429.0,0.08602,0.1646
